Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs
20170008,22012,2016,12/12/2016 4:10 PM,32109,"ONEOK NGL PIPELINE, LLC",ONEOK MT. BELVIEU STORAGE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,MOUNT BELVIEU,CHAMBERS,TX,28.8559,-94.8926,INCORRECT OPERATION,INCORRECT INSTALLATION,2.1,11,0,2.1,NO,NO,NO,,,0,,,,,,,,,,,,,250,300,0,500,0,0,1050
20170011,22015,2016,12/13/2016 9:50 AM,32109,"ONEOK NGL PIPELINE, LLC",ENTERPRISE EAST FACILITY,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,MOUNT BELVIEU,CHAMBERS,TX,29.841234,-94.892437,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,4.16,8,0,4.16,NO,NO,YES,12/13/2016 9:50,12/13/2016 19:18,0,,,,,,,,,,,,,100,575,0,1500,0,0,2175
20170013,22018,2016,12/14/2016 12:14 AM,15674,PLANTATION PIPE LINE CO,14W-12,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,FREDERICKSBURG,SPOTSYLVANIA,VA,38.274267,-77.458875,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,0,,0,0,NO,NO,YES,12/13/2016 16:02,12/16/2016 3:00,0,,,,,,,,,,,,,92000,220,0,265000,0,0,357220
20170003,22004,2016,12/14/2016 8:00 AM,31888,CENTURION PIPELINE L.P.,NEW STERLING CITY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,STERLING COUNTY,TX,31.91401,-100.86996,INCORRECT OPERATION,INCORRECT VALVE POSITION,60,,25,35,NO,NO,NO,,,0,,,,,,,,,,,,,0,1800,0,200,45000,0,47000
20170012,22016,2016,12/14/2016 3:05 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,C26,ONSHORE,UNDERGROUND,CRUDE OIL,,,,JACK,TX,33.155227,-98.103002,ALL OTHER CAUSES,UNKNOWN,2,,2,0,NO,NO,NO,,,0,,,,,,,,,,,,,5000,180,0,2500,1200,0,8880
20160422,21978,2016,12/15/2016 1:12 PM,1845,"BUCKEYE PARTNERS, LP",LIMA STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LIMA,ALLEN,OH,40.695592,-84.125869,NATURAL FORCE DAMAGE,TEMPERATURE,150,,105,45,NO,NO,NO,,,0,,,,,,,,,,,,,75000,15750,0,150000,60000,2000,302750
20170014,22019,2016,12/17/2016 6:00 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",CARTERET,ONSHORE,TANK,CRUDE OIL,,,CARTERET,MIDDLESEX,NJ,40.59064,-74.21945,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.19,,1.19,0,NO,NO,NO,,,0,,,,,,,,,,,,,13318,0,0,90990,13492,0,117800
20170010,22014,2016,12/19/2016 6:45 AM,31684,PHILLIPS 66 PIPELINE LLC,WT-10 / ODESSA CRUDE TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,ECTOR,TX,31.95023,-102.604223,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.22,,0.22,0,NO,NO,NO,,,0,,,,,,,,,,,,,1000,10,0,0,1000,0,2010
20170019,22025,2016,12/19/2016 1:50 PM,39183,"MEDALLION OPERATING COMPANY, LLC",SANTA RITA FACILITY,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,REAGAN,TX,31.36115,-101.51412,NATURAL FORCE DAMAGE,TEMPERATURE,30,,0,30,NO,NO,NO,,,0,,,,,,,,,,,,,0,1500,0,2500,12000,0,16000
20170016,22021,2016,12/19/2016 2:10 PM,18718,SUNOCO PIPELINE L.P.,"YALE 4"" ",ONSHORE,UNDERGROUND,CRUDE OIL,,,YALE,CREEK,OK,36.06382,-96.60748,ALL OTHER CAUSES,UNKNOWN,5,,5,0,NO,NO,YES,12/19/2016 14:13,,0,,,,,,,,,,,,,5000,243,0,5000,5000,0,15243
20170018,22023,2016,12/19/2016 2:45 PM,12470,MID - VALLEY PIPELINE CO,SPEARSVILLE PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SPEARSVILLE,UNION PARISH,LA,32.933,-92.55922,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,,0.12,0,YES,NO,YES,12/19/2016 14:45,1/6/2017 17:16,0,,,,,,,,,,,,,150000,6,0,2073,0,0,152079
20170017,22022,2016,12/20/2016 4:15 PM,18718,SUNOCO PIPELINE L.P.,"YALE 4""",ONSHORE,UNDERGROUND,CRUDE OIL,,,YALE,CREEK,OK,36.06382,-96.60748,ALL OTHER CAUSES,UNKNOWN,75,,75,0,NO,NO,NO,,,0,,,,,,,,,,,,,5000,3750,0,5000,5000,0,18750
20170020,22026,2016,12/21/2016 11:40 AM,32147,MARATHON PIPE LINE LLC,ELWOOD STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,ELWOOD,TIPTON COUNTY,IN,40.291648,-85.862792,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.7,,1.7,0,NO,NO,YES,12/21/2016 11:40,12/22/2016 6:10,0,,,,,,,,,,,,,48264,103,0,17674,0,0,66041
20170022,22029,2016,12/22/2016 9:25 PM,32080,"CCPS TRANSPORTATION, LLC",LINE 59 KEY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SALISBURY,CHARITON,MO,39.414038,-92.840164,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,12.5,,12.5,0,NO,NO,YES,12/22/2016 21:53,12/23/2016 2:26,0,,,,,,,,,,,,,15020,27,0,32000,0,0,47047
20170021,22027,2016,12/23/2016 3:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ECHO MANIFOLD,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HOUSTON,HARRIS,TX,29.614125,-95.184793,ALL OTHER CAUSES,UNKNOWN,3,,3,0,NO,NO,NO,,,0,,,,,,,,,,,,,65000,75,0,0,0,0,65075
20170023,22030,2016,12/24/2016 9:35 AM,31684,PHILLIPS 66 PIPELINE LLC,"NT-90, PREDO TO CARSON",ONSHORE,ABOVEGROUND,CRUDE OIL,,,,ARCHER,TX,33.655692,-98.624766,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,202,,202,0,NO,NO,NO,,,0,,,,,,,,,,,,,4100,10600,50000,105000,87810,1000,258510
20170026,22044,2016,12/26/2016 7:20 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",RUSSELL STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,GAINES,TX,32.8618,-102.91921,CORROSION,INTERNAL,3,,2,1,NO,NO,YES,12/26/2016 7:20,12/26/2016 10:00,0,,,,,,,,,,,,,1000,120,0,2000,10000,0,13120
20170015,22020,2016,12/27/2016 8:40 AM,32334,TC OIL PIPELINE OPERATIONS INC,KEYSTONE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TINA,CARROLL,MO,39.517036,-93.486055,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.25,,0.25,0,NO,NO,YES,12/27/2016 8:54,12/27/2016 16:11,0,,,,,,,,,,,,,0,15,0,0,61000,0,61015
20170028,22046,2016,12/28/2016 4:20 PM,4906,EXXONMOBIL PIPELINE CO,BRRF - CHOCTAW ETHANE/PROPANE MIX SYSTEM,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,"98.7% ETHANE, .97% METHANE, .36% PROPANE",,WEST BATON ROUGE,LA,30.332597,-91.274491,ALL OTHER CAUSES,UNKNOWN,580,0,0,580,NO,NO,YES,12/28/2016 16:20,,0,,,,,,,,,,,,,0,5400,0,0,0,100000,105400
20170027,22045,2016,12/29/2016 6:40 AM,39145,ENBRIDGE STORAGE (CUSHING) L.L.C.,CUSHING CENTRAL TERMINAL,ONSHORE,TANK,CRUDE OIL,,,CUSHING,PAYNE,OK,35.565292,-96.454956,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1,,1,0,NO,NO,NO,,,0,,,,,,,,,,,,,7000,50,0,5000,3000,0,15050
